Climat_Dtc.2020	2020	2	20	51	17.73	28.06	25.164	-999.9	0	1.51	20.6706604920194	414.21
Climat_Dtc.2020	2020	2	21	52	18.52	29.83	25.128	-999.9	0	1.37	21.9229051546651	414.21
Climat_Dtc.2020	2020	2	22	53	17.76	29.83	24.696	-999.9	0	1.55	23.4749601036871	414.21
Climat_Dtc.2020	2020	2	23	54	17.33	28.69	20.592	-999.9	0	2.34	24.1214017947277	414.21
Climat_Dtc.2020	2020	2	24	55	15.53	20.27	9.036	-999.9	0	5.34	20.3538211211302	414.21
Climat_Dtc.2020	2020	2	25	56	15.35	22.5	18.756	-999.9	0	3.63	18.8084987825468	414.21
Climat_Dtc.2020	2020	2	26	57	15.71	25.41	22.392	-999.9	0	2.57	18.2468813958607	414.21
Climat_Dtc.2020	2020	2	27	58	13.85	26.64	26.388	-999.9	0	2.38	19.7819355684472	414.21
Climat_Dtc.2020	2020	2	28	59	14.8	27.46	27.432	-999.9	0	1.9	19.8347439982069	414.21
Climat_Dtc.2020	2020	2	29	60	18.01	26.08	23.904	-999.9	0	4.34	20.2875278728635	414.21
Climat_Dtc.2020	2020	3	1	61	15.55	24.01	23.148	-999.9	0	4.53	19.3897318747419	414.21
Climat_Dtc.2020	2020	3	2	62	15.5	23.21	18.648	-999.9	4	3.32	17.6927919281874	414.21
Climat_Dtc.2020	2020	3	3	63	13.89	24.07	13.788	-999.9	0	3.55	17.1708737316399	414.21
Climat_Dtc.2020	2020	3	4	64	16.03	22.33	16.704	-999.9	0	4.22	18.3533063230322	414.21
Climat_Dtc.2020	2020	3	5	65	14.44	24.05	18.324	-999.9	0	3.09	17.1771890164925	414.21
Climat_Dtc.2020	2020	3	6	66	13.17	24.35	20.844	-999.9	0	2.93	16.5003468937436	414.21
Climat_Dtc.2020	2020	3	7	67	15.68	23.58	20.772	-999.9	0	3.41	16.8055428056713	414.21
Climat_Dtc.2020	2020	3	8	68	15.23	25.76	25.56	-999.9	0	2.7	16.9545282213718	414.21
Climat_Dtc.2020	2020	3	9	69	15.09	26.54	25.02	-999.9	0	2.75	17.2122391850572	414.21
Climat_Dtc.2020	2020	3	10	70	15.09	26.83	22.788	-999.9	0	2.6	18.617746645316	414.21
Climat_Dtc.2020	2020	3	11	71	18.02	29.16	24.048	-999.9	0	2.59	19.7317488586598	414.21
Climat_Dtc.2020	2020	3	12	72	17.49	27.71	22.428	-999.9	0	3.8	21.0052555999849	414.21
Climat_Dtc.2020	2020	3	13	73	16.96	28.44	25.2	-999.9	0	3.81	21.3146775815494	414.21
Climat_Dtc.2020	2020	3	14	74	16.76	29.61	25.308	-999.9	0	3.21	21.0557310136027	414.21
Climat_Dtc.2020	2020	3	15	75	20.43	29.75	21.636	-999.9	0	1.99	19.4958851748776	414.21
Climat_Dtc.2020	2020	3	16	76	15.9	28.15	20.556	-999.9	0	3.3	19.6803121673325	414.21
Climat_Dtc.2020	2020	3	17	77	16.08	24.72	14.004	-999.9	0	5.06	19.1281703034446	414.21
Climat_Dtc.2020	2020	3	18	78	13.88	25.36	24.912	-999.9	0	3.77	17.9227974532731	414.21
Climat_Dtc.2020	2020	3	19	79	14.54	27.61	24.696	-999.9	0	3.22	17.8233927988237	414.21
Climat_Dtc.2020	2020	3	20	80	15.22	26.16	18.612	-999.9	0	2.95	18.0860551667305	414.21
Climat_Dtc.2020	2020	3	21	81	15.65	26.94	23.328	-999.9	0	3.41	19.3107232332227	414.21
Climat_Dtc.2020	2020	3	22	82	16.44	27.73	19.944	-999.9	0	3.83	18.5591307134493	414.21
Climat_Dtc.2020	2020	3	23	83	15.29	27.65	25.56	-999.9	5	3.02	15.78716375896	414.21
Climat_Dtc.2020	2020	3	24	84	15.5	28.26	24.624	-999.9	0	2.84	15.0864843429657	414.21
Climat_Dtc.2020	2020	3	25	85	15.27	29.63	20.7	-999.9	0	1.7	16.727887167469	414.21
Climat_Dtc.2020	2020	3	26	86	17.24	31.74	21.78	-999.9	0	1.66	17.7566051334416	414.21
Climat_Dtc.2020	2020	3	27	87	18.11	28.61	17.1	-999.9	0	2.62	16.8859915342515	414.21
Climat_Dtc.2020	2020	3	28	88	17.17	26.21	17.856	-999.9	3	3.87	18.8706350249523	414.21
Climat_Dtc.2020	2020	3	29	89	15.06	27.08	21.384	-999.9	0	2.54	17.492075992126	414.21
Climat_Dtc.2020	2020	3	30	90	14.19	28.14	20.952	-999.9	0	2.18	16.0653080317764	414.21
Climat_Dtc.2020	2020	3	31	91	13.86	27.87	22.752	-999.9	0	1.67	15.7253852186902	414.21
Climat_Dtc.2020	2020	4	1	92	14.48	28.7	25.56	-999.9	0	2.24	15.7142964784334	414.21
Climat_Dtc.2020	2020	4	2	93	14.95	27.07	24.372	-999.9	0	5.35	15.4776508497848	414.21
Climat_Dtc.2020	2020	4	3	94	15.53	25.49	24.372	-999.9	0	4.94	14.6347180180706	414.21
Climat_Dtc.2020	2020	4	4	95	14.29	26.55	20.376	-999.9	0	2.47	15.8048367882885	414.21
Climat_Dtc.2020	2020	4	5	96	13.02	28.64	21.708	-999.9	0	1.84	17.0981498607884	414.21
Climat_Dtc.2020	2020	4	6	97	14.82	30.74	19.224	-999.9	0	1.65	17.6972277277592	414.21
Climat_Dtc.2020	2020	4	7	98	16.78	33.4	20.268	-999.9	0	1.7	18.0117824098734	414.21
Climat_Dtc.2020	2020	4	8	99	18.07	26.91	11.016	-999.9	0	3.54	19.0794438519627	414.21
Climat_Dtc.2020	2020	4	9	100	17.76	25.53	18.936	-999.9	19	6.75	18.760026945769	414.21
Climat_Dtc.2020	2020	4	10	101	15.12	21.72	18.576	-999.9	0	5.7	17.471667574266	414.21
Climat_Dtc.2020	2020	4	11	102	15.18	25.65	21.816	-999.9	0	3.23	16.5269306145552	414.21
Climat_Dtc.2020	2020	4	12	103	13.49	27.4	19.224	-999.9	0	1.9	17.6856881985599	414.21
Climat_Dtc.2020	2020	4	13	104	14.67	29.82	20.664	-999.9	0	2.32	15.8922065986208	414.21
Climat_Dtc.2020	2020	4	14	105	17.8	28.94	21.816	-999.9	0	2.87	16.2322118717759	414.21
Climat_Dtc.2020	2020	4	15	106	16.09	29.96	19.98	-999.9	0	2.25	18.1788096472462	414.21
Climat_Dtc.2020	2020	4	16	107	15.99	30.83	21.384	-999.9	29	2.59	17.9600905664321	414.21
Climat_Dtc.2020	2020	4	17	108	17.55	29.08	22.716	-999.9	0	4.45	18.051706056262	414.21
Climat_Dtc.2020	2020	4	18	109	16.18	26.64	20.412	-999.9	0	5.23	18.1714258646088	414.21
Climat_Dtc.2020	2020	4	19	110	14.26	25.24	15.336	-999.9	0	5.08	16.8094376534714	414.21
Climat_Dtc.2020	2020	4	20	111	12.26	23.48	23.148	-999.9	0	3.39	13.1101472035527	414.21
Climat_Dtc.2020	2020	4	21	112	10.81	24.29	22.248	-999.9	0	3.49	12.9548276064063	414.21
Climat_Dtc.2020	2020	4	22	113	12.12	24.5	20.952	-999.9	0	3.63	15.0311981286241	414.21
Climat_Dtc.2020	2020	4	23	114	12.8	24.14	18.648	-999.9	0	4.02	15.5300213544439	414.21
Climat_Dtc.2020	2020	4	24	115	12.73	24.14	23.076	-999.9	0	3.05	13.9147148217216	414.21
Climat_Dtc.2020	2020	4	25	116	12.87	25.65	19.908	-999.9	0	1.73	14.0726488757128	414.21
Climat_Dtc.2020	2020	4	26	117	13.8	26.39	19.908	-999.9	0	3.27	14.7545852663756	414.21
Climat_Dtc.2020	2020	4	27	118	13.99	24.91	21.96	-999.9	0	4.61	15.251941256962	414.21
Climat_Dtc.2020	2020	4	28	119	12.91	26.16	20.052	-999.9	0	3.23	16.8036868042476	414.21
Climat_Dtc.2020	2020	4	29	120	13.89	26.65	21.42	-999.9	0	1.7	14.7942446074044	414.21
Climat_Dtc.2020	2020	4	30	121	16.2	28.31	21.204	-999.9	0	1.91	14.2707921629693	414.21
Climat_Dtc.2020	2020	5	1	122	13.92	28.08	20.304	-999.9	0.02	3.12	15.2308780862557	414.21
Climat_Dtc.2020	2020	5	2	123	15.02	30	20.196	-999.9	0.02	3.46	14.491858181758	414.21
Climat_Dtc.2020	2020	5	3	124	12.26	29.51	20.016	-999.9	0	3.55	10.6519353277988	414.21
Climat_Dtc.2020	2020	5	4	125	11.66	28.96	22.392	-999.9	0	3.95	10.0880212206356	414.21
Climat_Dtc.2020	2020	5	5	126	11.93	28.23	22.32	-999.9	0	3.73	11.1209512528454	414.21
Climat_Dtc.2020	2020	5	6	127	10.96	28.29	21.636	-999.9	0.01	3.51	12.0686547684812	414.21
Climat_Dtc.2020	2020	5	7	128	11.72	26.55	20.556	-999.9	0	4.52	11.2785399886353	414.21
Climat_Dtc.2020	2020	5	8	129	12.02	27.51	21.312	-999.9	0.13	3.67	13.6723550556877	414.21
Climat_Dtc.2020	2020	5	9	130	10.04	27.33	21.744	-999.9	0.07	4	12.8110165276634	414.21
Climat_Dtc.2020	2020	5	10	131	10.29	25.67	19.152	-999.9	0.19	4.37	12.8631931841347	414.21
Climat_Dtc.2020	2020	5	11	132	10.51	26.59	20.736	-999.9	0	2.63	11.1003857099367	414.21
Climat_Dtc.2020	2020	5	12	133	11.37	27.78	21.492	-999.9	0	1.09	10.0810920360593	414.21
Climat_Dtc.2020	2020	5	13	134	12.58	28.12	19.8	-999.9	0	2.68	9.97911553562486	414.21
Climat_Dtc.2020	2020	5	14	135	11.53	27.98	18.324	-999.9	0	3.62	8.98484663040278	414.21
Climat_Dtc.2020	2020	5	15	136	10.84	26.75	18.828	-999.9	0	2.96	11.9358651662893	414.21
Climat_Dtc.2020	2020	5	16	137	10.73	28.05	20.808	-999.9	0	3.36	11.0919249238054	414.21
Climat_Dtc.2020	2020	5	17	138	10.23	25.01	19.98	-999.9	0.01	4.7	11.1637590822891	414.21
Climat_Dtc.2020	2020	5	18	139	11.42	25.68	19.944	-999.9	0.07	3.29	13.1563293088891	414.21
Climat_Dtc.2020	2020	5	19	140	8.71	25.86	20.628	-999.9	0	3.55	10.7070556905871	414.21
Climat_Dtc.2020	2020	5	20	141	7.41	25.33	20.628	-999.9	0	3.74	10.3246783896374	414.21
Climat_Dtc.2020	2020	5	21	142	9.62	25.02	19.512	-999.9	0	3.87	12.0659394106149	414.21
Climat_Dtc.2020	2020	5	22	143	9.6	25.61	20.34	-999.9	0	2.88	12.5871286646512	414.21
Climat_Dtc.2020	2020	5	23	144	9.98	25.92	20.232	-999.9	0	2.28	12.4520072241812	414.21
Climat_Dtc.2020	2020	5	24	145	9.57	26.08	20.088	-999.9	0	1.99	11.856176203445	414.21
Climat_Dtc.2020	2020	5	25	146	10.16	26.76	19.908	-999.9	0	2.59	12.5128430302442	414.21
Climat_Dtc.2020	2020	5	26	147	12.8	27.37	16.344	-999.9	0.01	3.08	11.1243916704095	414.21
Climat_Dtc.2020	2020	5	27	148	15.27	28.38	17.352	-999.9	0.15	2.47	11.743826750723	414.21
Climat_Dtc.2020	2020	5	28	149	12.99	26.33	17.532	-999.9	0	3.06	12.2254492844064	414.21
Climat_Dtc.2020	2020	5	29	150	11.01	27.72	17.784	-999.9	0	1.91	13.7168742161032	414.21
Climat_Dtc.2020	2020	5	30	151	12.03	27.65	18.396	-999.9	0	3.02	12.8976926973521	414.21
Climat_Dtc.2020	2020	5	31	152	11.13	26.26	17.1	-999.9	0.02	4.16	12.6982593005915	414.21
Climat_Dtc.2020	2020	6	1	153	10.73	24.59	19.296	-999.9	0.27	3.89	13.2128889352073	414.21
Climat_Dtc.2020	2020	6	2	154	10.14	25.57	19.188	-999.9	0.22	3.65	12.684680668648	414.21
Climat_Dtc.2020	2020	6	3	155	8.71	24.66	18.756	-999.9	0.19	3.2	12.0422411244036	414.21
